instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c0-h6-s21866815,8,2,16,6,all_pair_lexicographic,lexicographic,4004,210,19.066666666666666,-18.066666666666666,14.97813209996093,0.6377726999344304,23.485063097716218,-22.485063097716218
d16-c0-h6-s21866820,8,0,16,6,all_pair_product,lexicographic,6720,172,39.06976744186046,-38.06976744186046,27.576889699907042,0.7295161999063566,37.80161386881733,-36.80161386881733
d16-c0-h6-s21866820,8,0,16,6,all_pair_lexicographic,lexicographic,6638,172,38.593023255813954,-37.593023255813954,27.47817999997642,0.7295161999063566,37.66630542749238,-36.66630542749238
d16-c0-h6-s21866820,8,1,16,6,all_pair_product,lexicographic,7060,172,41.04651162790697,-40.04651162790697,28.39397930004634,0.7951183000113815,35.71038334753445,-34.71038334753445
d16-c0-h6-s21866820,8,1,16,6,all_pair_lexicographic,lexicographic,6638,172,38.593023255813954,-37.593023255813954,25.97378999995999,0.7951183000113815,32.66657301132196,-31.666573011321958
d16-c0-h6-s21866820,8,2,16,6,all_pair_product,lexicographic,7060,172,41.04651162790697,-40.04651162790697,26.54244969994761,0.7164361999602988,37.04789023979868,-36.04789023979868
d16-c0-h6-s21866820,8,2,16,6,all_pair_lexicographic,lexicographic,6638,172,38.593023255813954,-37.593023255813954,28.34704739996232,0.7164361999602988,39.56674355864928,-38.56674355864928
d16-c0-h6-s21866825,8,0,16,6,all_pair_product,lexicographic,1906,193,9.875647668393782,-8.875647668393782,8.52617550001014,0.8192102999892086,10.407798217530292,-9.407798217530292
d16-c0-h6-s21866825,8,0,16,6,all_pair_lexicographic,lexicographic,1906,193,9.875647668393782,-8.875647668393782,8.549629100016318,0.8192102999892086,10.436427740384785,-9.436427740384785
d16-c0-h6-s21866825,8,1,16,6,all_pair_product,lexicographic,2045,193,10.595854922279793,-9.595854922279793,9.876095200073905,0.7905666999286041,12.492424992054199,-11.492424992054199
d16-c0-h6-s21866825,8,1,16,6,all_pair_lexicographic,lexicographic,1906,193,9.875647668393782,-8.875647668393782,9.151245099958032,0.7905666999286041,11.575550931736032,-10.575550931736032
d16-c0-h6-s21866825,8,2,16,6,all_pair_product,lexicographic,1957,193,10.139896373056995,-9.139896373056995,9.593927699956112,0.8901200999971479,10.778239588103732,-9.778239588103732
d16-c0-h6-s21866825,8,2,16,6,all_pair_lexicographic,lexicographic,1906,193,9.875647668393782,-8.875647668393782,9.20736380002927,0.8901200999971479,10.343956731298139,-9.343956731298139
d16-c0-h6-s21866830,8,0,16,6,all_pair_product,lexicographic,458,245,1.8693877551020408,-0.8693877551020408,2.5403547999449074,1.2415223000571132,2.0461612327285983,-1.0461612327285983
d16-c0-h6-s21866830,8,0,16,6,all_pair_lexicographic,lexicographic,449,245,1.8326530612244898,-0.8326530612244898,1.9322531999787316,1.2415223000571132,1.556358029082396,-0.556358029082396
d16-c0-h6-s21866830,8,1,16,6,all_pair_product,lexicographic,468,245,1.910204081632653,-0.9102040816326531,2.0798575000371784,1.230556600028649,1.6901762178096942,-0.6901762178096942
d16-c0-h6-s21866830,8,1,16,6,all_pair_lexicographic,lexicographic,449,245,1.8326530612244898,-0.8326530612244898,2.0681400999892503,1.230556600028649,1.680654185220819,-0.680654185220819
d16-c0-h6-s21866830,8,2,16,6,all_pair_product,lexicographic,477,245,1.9469387755102041,-0.9469387755102041,2.2352567999623716,0.9415785999735817,2.3739460519016546,-1.3739460519016546
d16-c0-h6-s21866830,8,2,16,6,all_pair_lexicographic,lexicographic,449,245,1.8326530612244898,-0.8326530612244898,2.1403550000395626,0.9415785999735817,2.27315595331034,-1.27315595331034
d16-c1-h4-s21864816,8,0,16,4,all_pair_product,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.6895625999895856,0.9486639999086037,2.8351055803200116,-1.8351055803200116
d16-c1-h4-s21864816,8,0,16,4,all_pair_lexicographic,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.497619800036773,0.9486639999086037,2.63277598841887,-1.63277598841887
d16-c1-h4-s21864816,8,1,16,4,all_pair_product,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.3530775000108406,0.7968301000073552,2.953047958390528,-1.953047958390528
d16-c1-h4-s21864816,8,1,16,4,all_pair_lexicographic,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.486957099987194,0.7968301000073552,3.121063197743456,-2.121063197743456
d16-c1-h4-s21864816,8,2,16,4,all_pair_product,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.373263799934648,0.8119992000283673,2.9227415493164743,-1.9227415493164743
d16-c1-h4-s21864816,8,2,16,4,all_pair_lexicographic,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.303920100093819,0.8119992000283673,2.837342820058605,-1.837342820058605
d16-c1-h4-s21864821,8,0,16,4,all_pair_product,lexicographic,89,222,0.4009009009009009,0.5990990990990991,0.37465919996611774,0.7659229999408126,0.4891603986237127,0.5108396013762873
d16-c1-h4-s21864821,8,0,16,4,all_pair_lexicographic,lexicographic,89,222,0.4009009009009009,0.5990990990990991,0.36446269997395575,0.7659229999408126,0.47584770270917565,0.5241522972908244
d16-c1-h4-s21864821,8,1,16,4,all_pair_product,lexicographic,189,222,0.8513513513513513,0.14864864864864868,0.7796701000770554,0.8386241999687627,0.9297014086954524,0.07029859130454763
d16-c1-h4-s21864821,8,1,16,4,all_pair_lexicographic,lexicographic,89,222,0.4009009009009009,0.5990990990990991,0.4301078000571579,0.8386241999687627,0.5128731082088719,0.4871268917911281
d16-c1-h4-s21864821,8,2,16,4,all_pair_product,lexicographic,161,222,0.7252252252252253,0.27477477477477474,0.6998611999442801,0.936149499961175,0.7475955496139297,0.2524044503860703
d16-c1-h4-s21864821,8,2,16,4,all_pair_lexicographic,lexicographic,89,222,0.4009009009009009,0.5990990990990991,0.38096380000934005,0.936149499961175,0.40694760828814175,0.5930523917118582
d16-c1-h4-s21864826,8,0,16,4,all_pair_product,lexicographic,708,158,4.481012658227848,-3.481012658227848,2.485159800038673,0.48997089988552034,5.072055913155904,-4.072055913155904
d16-c1-h4-s21864826,8,0,16,4,all_pair_lexicographic,lexicographic,708,158,4.481012658227848,-3.481012658227848,2.8955171999987215,0.48997089988552034,5.909569732968319,-4.909569732968319
d16-c1-h4-s21864826,8,1,16,4,all_pair_product,lexicographic,708,158,4.481012658227848,-3.481012658227848,2.778732700040564,0.7286542999790981,3.8135130748837596,-2.8135130748837596
