instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c1-h4-s21864816,8,1,16,4,all_pair_lexicographic,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.1538254000479355,0.7178259000647813,3.000484379086294,-2.000484379086294
d16-c1-h4-s21864816,8,2,16,4,all_pair_lexicographic,lexicographic,584,205,2.848780487804878,-1.848780487804878,2.0809900999302045,0.7388703000033274,2.8164484347534784,-1.8164484347534784
d16-c1-h6-s21866816,2,0,16,6,all_pair_lexicographic,lexicographic,9209,587,15.68824531516184,-14.68824531516184,1.0632104000542313,0.050118699902668595,21.213846371095116,-20.213846371095116
d16-c1-h6-s21866816,2,1,16,6,all_pair_lexicographic,lexicographic,9209,587,15.68824531516184,-14.68824531516184,0.9798499000025913,0.048929200042039156,20.025872059234988,-19.025872059234988
d16-c1-h6-s21866816,2,2,16,6,all_pair_lexicographic,lexicographic,9209,587,15.68824531516184,-14.68824531516184,1.005556600051932,0.049015500000678,20.515073803960437,-19.515073803960437
d16-c1-h6-s21866816,4,0,16,6,all_pair_lexicographic,lexicographic,651,244,2.668032786885246,-1.668032786885246,0.22086420003324747,0.06837180000729859,3.2303405791520854,-2.2303405791520854
d16-c1-h6-s21866816,4,1,16,6,all_pair_lexicographic,lexicographic,651,244,2.668032786885246,-1.668032786885246,0.22362420009449124,0.07104569999501109,3.147610624009537,-2.147610624009537
d16-c1-h6-s21866816,4,2,16,6,all_pair_lexicographic,lexicographic,651,244,2.668032786885246,-1.668032786885246,0.2503943999763578,0.06844930001534522,3.6581002277630814,-2.6581002277630814
d16-c1-h6-s21866816,8,0,16,6,all_pair_lexicographic,lexicographic,2693,201,13.398009950248756,-12.398009950248756,7.7323021000484005,0.5529743999941275,13.983110429941272,-12.983110429941272
d16-c1-h6-s21866816,8,1,16,6,all_pair_lexicographic,lexicographic,2693,201,13.398009950248756,-12.398009950248756,7.741956999991089,0.537586500053294,14.401323320476955,-13.401323320476955
d16-c1-h6-s21866816,8,2,16,6,all_pair_lexicographic,lexicographic,2693,201,13.398009950248756,-12.398009950248756,7.753916900022887,0.5464935000054538,14.18848879253917,-13.18848879253917
d16-c2-h4-s21864817,2,0,16,4,all_pair_lexicographic,lexicographic,725,609,1.1904761904761905,-0.19047619047619047,0.08780630002729595,0.05575559998396784,1.5748427073252567,-0.5748427073252567
d16-c2-h4-s21864817,2,1,16,4,all_pair_lexicographic,lexicographic,725,609,1.1904761904761905,-0.19047619047619047,0.11901070002932101,0.05855179997161031,2.03257116069916,-1.03257116069916
d16-c2-h4-s21864817,2,2,16,4,all_pair_lexicographic,lexicographic,725,609,1.1904761904761905,-0.19047619047619047,0.07858079997822642,0.05420010001398623,1.4498275825680913,-0.4498275825680913
d16-c2-h4-s21864817,4,0,16,4,all_pair_lexicographic,lexicographic,205,268,0.7649253731343284,0.2350746268656716,0.07258059992454946,0.09225270000752062,0.7867585438543538,0.21324145614564616
d16-c2-h4-s21864817,4,1,16,4,all_pair_lexicographic,lexicographic,205,268,0.7649253731343284,0.2350746268656716,0.07810789998620749,0.0986902000149712,0.7914453509503335,0.20855464904966647
d16-c2-h4-s21864817,4,2,16,4,all_pair_lexicographic,lexicographic,205,268,0.7649253731343284,0.2350746268656716,0.07730369991622865,0.10618749994318932,0.7279924657571408,0.2720075342428592
d16-c2-h4-s21864817,8,0,16,4,all_pair_lexicographic,lexicographic,178,241,0.7385892116182573,0.2614107883817427,0.6173082999885082,0.8848209000425413,0.6976646911921143,0.3023353088078857
d16-c2-h4-s21864817,8,1,16,4,all_pair_lexicographic,lexicographic,178,241,0.7385892116182573,0.2614107883817427,0.7249264999991283,0.7814166999887675,0.9277079693965444,0.07229203060345557
d16-c2-h4-s21864817,8,2,16,4,all_pair_lexicographic,lexicographic,178,241,0.7385892116182573,0.2614107883817427,0.7265864000655711,0.7389902999857441,0.9832150707249984,0.016784929275001637
d16-c2-h6-s21866817,2,0,16,6,all_pair_lexicographic,lexicographic,5361,603,8.890547263681592,-7.890547263681592,0.5483254999853671,0.05185210006311536,10.574798307453987,-9.574798307453987
d16-c2-h6-s21866817,2,1,16,6,all_pair_lexicographic,lexicographic,5361,603,8.890547263681592,-7.890547263681592,0.6025587000185624,0.052657200023531914,11.443044821017555,-10.443044821017555
d16-c2-h6-s21866817,2,2,16,6,all_pair_lexicographic,lexicographic,5361,603,8.890547263681592,-7.890547263681592,0.5504107000306249,0.05181590002030134,10.622428633198986,-9.622428633198986
d16-c2-h6-s21866817,4,0,16,6,all_pair_lexicographic,lexicographic,1097,262,4.187022900763359,-3.187022900763359,0.3541472000069916,0.08188850001897663,4.324748895448353,-3.3247488954483533
d16-c2-h6-s21866817,4,1,16,6,all_pair_lexicographic,lexicographic,1097,262,4.187022900763359,-3.187022900763359,0.32801659998949617,0.07744619995355606,4.235412456469206,-3.2354124564692057
d16-c2-h6-s21866817,4,2,16,6,all_pair_lexicographic,lexicographic,1097,262,4.187022900763359,-3.187022900763359,0.3879497000016272,0.08390739990863949,4.623545723309705,-3.6235457233097046
d16-c2-h6-s21866817,8,0,16,6,all_pair_lexicographic,lexicographic,1065,224,4.754464285714286,-3.7544642857142856,3.063826799974777,0.6511107999831438,4.705538289418781,-3.705538289418781
d16-c2-h6-s21866817,8,1,16,6,all_pair_lexicographic,lexicographic,1065,224,4.754464285714286,-3.7544642857142856,3.0752923999680206,0.6803114999784157,4.5204180732878845,-3.5204180732878845
d16-c2-h6-s21866817,8,2,16,6,all_pair_lexicographic,lexicographic,1065,224,4.754464285714286,-3.7544642857142856,3.1495623999508098,0.6374517999356613,4.9408636076777865,-3.9408636076777865
d16-c3-h4-s21864818,2,0,16,4,all_pair_lexicographic,lexicographic,1289,497,2.5935613682092553,-1.5935613682092553,0.15266609995160252,0.04408690007403493,3.4628449651763002,-2.4628449651763002
d16-c3-h4-s21864818,2,1,16,4,all_pair_lexicographic,lexicographic,1289,497,2.5935613682092553,-1.5935613682092553,0.14959909999743104,0.056948100100271404,2.6269375050971733,-1.6269375050971733
d16-c3-h4-s21864818,2,2,16,4,all_pair_lexicographic,lexicographic,1289,497,2.5935613682092553,-1.5935613682092553,0.1600006999215111,0.05223429994657636,3.0631347617399856,-2.0631347617399856
