instance_id,order,class_index,presentation_seed,hidden_rows,seed_rows,seed_digest,target_digest,block_size,policy,tie_repetition,tie_seed,max_nodes,max_seconds,solved,termination,elapsed_seconds,nodes,backtracks,dead_ends,candidate_evaluations,exact_prunes,symmetry_prunes,completed_rows,scoring_calls,scoring_seconds,solution_digest,verification_passed
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,random_order,0,49731655,300000,30.0,False,time_budget,30.001676799962297,49727,49719,49719,1892272,1599372,242896,6025,10638,0.09071479830890894,,False
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,all_pair_lexicographic,1,59731674,300000,30.0,True,solved,1.5361435000086203,1971,1951,1951,80992,70023,8447,263,437,0.03342520026490092,1ad5de518d750b2e68cdd191e278f35af508a1cb273c9cd2df88717b2974b0a4,True
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,all_pair_product,1,59731674,300000,30.0,False,time_budget,30.000660700025037,41348,41340,41340,1555416,1349922,163792,4937,8609,0.5118552015628666,,False
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,balance_only,1,59731674,300000,30.0,False,time_budget,30.00267070007976,41516,41510,41510,1592968,1366593,184587,5083,8749,0.1692248951876536,,False
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,lexicographic,1,59731674,300000,30.0,True,solved,0.05352200008928776,71,51,51,3048,2369,65,10,0,0.0,117f1555896244714d879c61561155075dfe9cb5dff89acc4f9d37aaa2904564,True
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,minimum_max_pressure,1,59731674,300000,30.0,False,time_budget,30.0002793999156,41625,41615,41615,1550440,1351684,156819,4908,8508,0.10041379975154996,,False
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,random_order,1,59731674,300000,30.0,False,time_budget,30.001266499981284,45393,45383,45383,1701856,1423052,233156,5397,9144,0.09081950772088021,,False
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,all_pair_lexicographic,2,69731693,300000,30.0,True,solved,1.5495987000176683,1971,1951,1951,80992,70023,8447,263,437,0.03229059907607734,1ad5de518d750b2e68cdd191e278f35af508a1cb273c9cd2df88717b2974b0a4,True
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,all_pair_product,2,69731693,300000,30.0,False,time_budget,30.004445899976417,47175,47165,47165,1792992,1460428,285063,5707,9993,0.5112184941535816,,False
d12-c0-h10-s21470816,12,0,21470816,10,2,5e0b6bdac51c0e7f9e655d033bedab0fa1d5c59445a1f0ea904d82a0c02fa755,0994a5c6f7991636c7db681e1b1bcd427bb965181eaf9cb2835cbdebfe944c6d,8,balance_only,2,69731693,300000,30.0,False,time_budget,30.002635000040755,44135,44129,44129,1772392,1449112,278870,5722,9913,0.1800833053421229,,False
