order,block_size,presentation,target,stage,model,repetitions,mean_observations,mean_log_loss,mean_gain_over_fair,gain_over_fair_ci95_lower,gain_over_fair_ci95_upper,mean_gain_over_constraint,gain_over_constraint_ci95_lower,gain_over_constraint_ci95_upper,mean_rmse_count,mean_mae_count
24,2,permute_both_fixed_anchor,row_plus_count,middle,constraint_state,20,1104.0,0.9805269049983429,0.04412544887286161,0.043978416500263,0.04426400114781389,0.0,0.0,0.0,0.6625520019436234,0.5117844202898554
24,2,permute_both_fixed_anchor,row_plus_count,middle,fair_binomial,20,1104.0,1.0246523538712045,0.0,0.0,0.0,-0.04412544887286161,-0.044262245942218524,-0.043979918257865305,0.6915640748081244,0.4782608695652173
24,2,permute_both_fixed_anchor,row_plus_count,middle,serialized_context,20,1104.0,1.0145417048509118,0.010110649020292573,0.009328749824736833,0.010852434945793738,-0.034014799852569035,-0.03482342885391477,-0.03324739387678674,0.6842405075930176,0.5122650582688136
24,2,permute_both_fixed_anchor,row_plus_count,middle,state_plus_context,20,1104.0,1.003934421710038,0.02071793216116651,0.018080146718998158,0.02344674837153852,-0.0234075167116951,-0.026039801502720165,-0.020652360177060916,0.668889022956174,0.525647331505178
24,2,permute_both_renormalized,pressured_pair_agreement_count,all,constraint_state,20,2640.0,0.7171904509209095,0.40509097557316903,0.40238750291810393,0.40797424825949896,0.0,0.0,0.0,0.5512834441095849,0.4292324960918714
24,2,permute_both_renormalized,pressured_pair_agreement_count,all,fair_binomial,20,2640.0,1.1222814264940788,0.0,0.0,0.0,-0.40509097557316903,-0.40802766782803085,-0.40236095521664866,0.7868268036753693,0.6191098484848485
24,2,permute_both_renormalized,pressured_pair_agreement_count,all,serialized_context,20,2640.0,1.0229543111413042,0.09932711535277444,0.09641731347054541,0.1022164901311161,-0.3057638602203946,-0.30829973594943716,-0.30353510846468884,0.7359915477470087,0.6448770274610635
24,2,permute_both_renormalized,pressured_pair_agreement_count,all,state_plus_context,20,2640.0,0.7335235230222625,0.38875790347181616,0.3854279636188512,0.39246390775180473,-0.016333072101352965,-0.018179440882654375,-0.014504553145318209,0.5571523105945833,0.4303469982587499
24,2,permute_both_renormalized,pressured_pair_agreement_count,early,constraint_state,20,528.0,0.9892505278939898,0.04206845893914145,0.037159817831998045,0.04706579248072307,0.0,0.0,0.0,0.6694838809959741,0.5445128367003365
24,2,permute_both_renormalized,pressured_pair_agreement_count,early,fair_binomial,20,528.0,1.0313189868331314,0.0,0.0,0.0,-0.04206845893914145,-0.047027690978566794,-0.037254645305932546,0.6983151464091452,0.48787878787878797
24,2,permute_both_renormalized,pressured_pair_agreement_count,early,serialized_context,20,528.0,1.0259211427452741,0.005397844087857273,-0.003597238478987048,0.01494128953255606,-0.03667061485128418,-0.041953036218759704,-0.03125584954061702,0.6849135789785744,0.5888915067337885
24,2,permute_both_renormalized,pressured_pair_agreement_count,early,state_plus_context,20,528.0,0.9978756750303027,0.033443311802828626,0.02828492723181196,0.038917056713875145,-0.008625147136312822,-0.010538001118948164,-0.006727493603857457,0.6724419169271709,0.5466110704046552
24,2,permute_both_renormalized,pressured_pair_agreement_count,late,constraint_state,20,1056.0,0.38965843734732464,0.8362143603929493,0.8305372683534352,0.8420301625126958,0.0,0.0,0.0,0.38152312517838616,0.2551807133838385
24,2,permute_both_renormalized,pressured_pair_agreement_count,late,fair_binomial,20,1056.0,1.2258727977402741,0.0,0.0,0.0,-0.8362143603929493,-0.8421925159725384,-0.8304114080565372,0.87666641583943,0.768560606060606
24,2,permute_both_renormalized,pressured_pair_agreement_count,late,serialized_context,20,1056.0,1.0489748222572963,0.17689797548297756,0.17184142545002978,0.18233213370068022,-0.6593163849099717,-0.664552109910747,-0.6542138262360643,0.8210288653609519,0.7437517043668609
24,2,permute_both_renormalized,pressured_pair_agreement_count,late,state_plus_context,20,1056.0,0.4016427263731323,0.8242300713671418,0.8176769993943611,0.8305070193466125,-0.011984289025807638,-0.01382765460798886,-0.010027501677117715,0.3875415842053068,0.2563956154261783
