repetition,seed,order,presentation,block_size,context_length,train_matrices,test_matrices,target,stage,model,observations,log_loss,gain_over_fair,gain_over_constraint,rmse_count,mae_count
0,20260814,28,catalog,4,4,390,97,pressured_pair_agreement_count,late,constraint_state,5044,0.47429855485091293,1.611105564125642,0.0,0.48295695737861816,0.29242664551942904
0,20260814,28,catalog,4,4,390,97,pressured_pair_agreement_count,late,state_plus_context,5044,0.22030842416295834,1.8650956948135966,0.2539901306879546,0.2810341712450512,0.1539188300155276
0,20260814,28,catalog,8,4,390,97,row_plus_count,all,fair_binomial,7857,1.6562660896719996,0.0,-0.6321525292754788,1.2171612389003692,0.8173603156421025
0,20260814,28,catalog,8,4,390,97,row_plus_count,all,serialized_context,7857,1.0718849852445322,0.5843811044274674,-0.047771424848011446,1.0660126660116662,0.7696708173343633
0,20260814,28,catalog,8,4,390,97,row_plus_count,all,constraint_state,7857,1.0241135603965208,0.6321525292754788,0.0,0.8981004187394155,0.5270883713037229
0,20260814,28,catalog,8,4,390,97,row_plus_count,all,state_plus_context,7857,0.570887281382188,1.0853788082898115,0.45322627901433277,0.7041155331378387,0.38993021431582275
0,20260814,28,catalog,8,4,390,97,row_plus_count,early,fair_binomial,2619,1.654967631307888,0.0,-0.051972164524755504,1.2171612389003692,0.8537609774723177
0,20260814,28,catalog,8,4,390,97,row_plus_count,early,serialized_context,2619,1.0824662931467506,0.5725013381611375,0.520529173636382,1.1258623035530686,0.7988690581319567
0,20260814,28,catalog,8,4,390,97,row_plus_count,early,constraint_state,2619,1.6029954667831325,0.051972164524755504,0.0,1.1758894715842663,0.8267786687030655
0,20260814,28,catalog,8,4,390,97,row_plus_count,early,state_plus_context,2619,1.0095797315407304,0.6453878997671576,0.5934157352424021,1.0927011193456693,0.7962643226637584
0,20260814,28,catalog,8,4,390,97,row_plus_count,middle,fair_binomial,2619,1.6546144079167862,0.0,-0.1852691935102515,1.2171612389003692,0.8575792287132493
0,20260814,28,catalog,8,4,390,97,row_plus_count,middle,serialized_context,2619,1.1756041173275789,0.4790102905892073,0.2937410970789558,1.1332910258463207,0.8622702585366168
0,20260814,28,catalog,8,4,390,97,row_plus_count,middle,constraint_state,2619,1.4693452144065346,0.1852691935102515,0.0,1.0183501544346312,0.7544864452080947
0,20260814,28,catalog,8,4,390,97,row_plus_count,middle,state_plus_context,2619,0.7030821126058346,0.9515322953109515,0.7662631018007,0.5416090063862234,0.37352632028370136
0,20260814,28,catalog,8,4,390,97,row_plus_count,late,fair_binomial,2619,1.6592162297912592,0.0,-1.6592162297912592,1.2171612389003692,0.7407407407407407
0,20260814,28,catalog,8,4,390,97,row_plus_count,late,serialized_context,2619,0.9575845452594222,0.701631684531837,-0.9575845452594222,0.9258696109421681,0.6478731353345236
0,20260814,28,catalog,8,4,390,97,row_plus_count,late,constraint_state,2619,0.0,1.6592162297912592,0.0,0.0,0.0
0,20260814,28,catalog,8,4,390,97,row_plus_count,late,state_plus_context,2619,0.0,1.6592162297912592,0.0,0.0,0.0
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,all,fair_binomial,7566,2.1687846968163464,0.0,-1.1415853078412286,1.915337320150252,1.6063970393867302
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,all,serialized_context,7566,1.6987986848483645,0.46998601196798195,-0.6715992958732466,1.6037249980964465,1.2711264294660891
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,all,constraint_state,7566,1.0271993889751179,1.1415853078412286,0.0,0.9294352974238661,0.6025641025641036
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,all,state_plus_context,7566,0.8365202419709685,1.332264454845378,0.19067914700414934,0.7944466068922719,0.4965349803472186
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,early,fair_binomial,2522,1.7696801635601138,0.0,-0.12691945196791288,1.416174830266746,1.0507533703409992
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,early,serialized_context,2522,1.6316539332670226,0.13802623029309125,0.011106778325178368,1.1813571288586302,0.9603710495373243
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,early,constraint_state,2522,1.642760711592201,0.12691945196791288,0.0,1.2409687846757596,0.9877081681205411
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,early,state_plus_context,2522,1.4701593722410415,0.2995207913190723,0.1726013393511594,1.083974640966937,0.8537933644715037
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,middle,fair_binomial,2522,1.9462591955147586,0.0,-0.5074217401816024,1.6641005886756874,1.3965107057890562
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,middle,serialized_context,2522,1.6115866706262179,0.3346725248885407,-0.17274921529306164,1.2727681297100732,0.9993585238313806
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,middle,constraint_state,2522,1.4388374553331562,0.5074217401816024,0.0,1.0254493608913984,0.8199841395717684
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,middle,state_plus_context,2522,1.0394013536718913,0.9068578418428672,0.39943610166126486,0.8476055753406392,0.6358115765701515
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,late,fair_binomial,2522,2.7904147313733527,0.0,-2.7904147313733527,2.4961508830135313,2.371927042030135
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,late,serialized_context,2522,1.8531554506518781,0.9372592807214746,-1.8531554506518781,2.16800789450764,1.8536497150295803
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,late,constraint_state,2522,0.0,2.7904147313733527,0.0,0.0,0.0
0,20260814,28,catalog,8,4,390,97,pressured_pair_agreement_count,late,state_plus_context,2522,0.0,2.7904147313733527,0.0,0.0,0.0
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,all,fair_binomial,31428,1.0268847119404179,0.0,-0.1580403036190252,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,all,serialized_context,31428,1.0182011873506092,0.0086835245898087,-0.1493567790292165,0.6883257596469667,0.5126224138697296
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,all,constraint_state,31428,0.8688444083213926,0.1580403036190252,0.0,0.6200235223162766,0.4533745494179018
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,all,state_plus_context,31428,0.8737160322592221,0.15316867968119574,-0.004871623937829472,0.6215125041082281,0.4583606652972192
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,early,fair_binomial,7857,1.026884711940783,0.0,-0.011562475826461638,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,early,serialized_context,7857,1.018981070455009,0.007903641485773827,-0.003658834340687811,0.6889899560212497,0.5143096461788413
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,early,constraint_state,7857,1.0153222361143213,0.011562475826461638,0.0,0.6863807932487805,0.5088525576498004
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,early,state_plus_context,7857,1.0203523815865247,0.0065323303542581534,-0.005030145472203484,0.6885338807489949,0.5140090925332937
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,middle,fair_binomial,13095,1.0268847119408355,0.0,-0.044908548636458545,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,middle,serialized_context,13095,1.018022985039442,0.00886172690139353,-0.036046821735065016,0.688171112443157,0.5120176637688334
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,middle,constraint_state,13095,0.981976163304377,0.044908548636458545,0.0,0.6642239198025438,0.5145425068334606
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,middle,state_plus_context,13095,0.9879160434961127,0.0389686684447228,-0.005939880191735747,0.6656182991761403,0.5184939559519184
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,late,fair_binomial,10476,1.0268847119408158,0.0,-0.40931336819289543,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,late,serialized_context,10476,1.0178390279111638,0.009045684029652001,-0.40026768416324343,0.6880205916653681,0.5121129272639762
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,late,constraint_state,10476,0.6175713437479203,0.40931336819289543,0.0,0.49845440124795326,0.33530609647448234
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,row_plus_count,late,state_plus_context,10476,0.6209887562176071,0.4058959557232087,-0.0034174124696867425,0.4994642623216604,0.34145773155179865
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,all,fair_binomial,30264,1.1182792835717006,0.0,-0.37216354867429347,0.7831576959578694,0.6133359767380386
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,all,serialized_context,30264,1.0324429782719249,0.0858363052997757,-0.28632724337451776,0.7415016859526663,0.6458673727230285
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,all,constraint_state,30264,0.7461157348974071,0.37216354867429347,0.0,0.566043392762492,0.44408483841474067
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,all,state_plus_context,30264,0.752831216313319,0.36544806725838164,-0.006715481415911828,0.5680271166724363,0.44553549640059664
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,early,fair_binomial,7566,1.032391696765916,0.0,-0.03560419836832185,0.699590152288437,0.4894263811789585
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,early,serialized_context,7566,1.0293160339343117,0.003075662831604209,-0.03252853553671764,0.6877073076389988,0.5851888365333363
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,early,constraint_state,7566,0.9967874983975941,0.03560419836832185,0.0,0.6750548903553674,0.5465233220387726
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,early,state_plus_context,7566,0.9997473787454263,0.032644318020489616,-0.0029598803478322333,0.6760753642168134,0.5478291699872806
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,middle,fair_binomial,12610,1.0729764444514205,0.0,-0.1741106613969835,0.740255223149743,0.5479777954004759
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,middle,serialized_context,12610,1.0049115803703859,0.06806486408103463,-0.10604579731594888,0.6827381058672842,0.5831120309835871
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,middle,constraint_state,12610,0.898865783054437,0.1741106613969835,0.0,0.6211934272150431,0.5448946414410333
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,middle,state_plus_context,12610,0.910134938646924,0.16284150580449652,-0.011269155592486979,0.6238544412754726,0.5466511978724102
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,late,fair_binomial,10088,1.2393235225774841,0.0,-0.8721491705014432,0.8876744336068839,0.7879659000793021
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,late,serialized_context,10088,1.0692024339021933,0.17012108867529085,-0.7020280818261524,0.8438626034925223,0.7698204520395654
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,late,constraint_state,10088,0.3671743520760409,0.8721491705014432,0.0,0.37025591988071005,0.2412437219138252
0,20260814,28,permute_both_fixed_anchor,2,4,390,97,pressured_pair_agreement_count,late,state_plus_context,10088,0.371014441572188,0.8683090810052961,-0.0038400894961471144,0.3723748613642098,0.24242061437077356
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,all,fair_binomial,15714,1.357914714688933,0.0,-0.3160806072386959,0.9428090415820634,0.6926307751050019
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,all,serialized_context,15714,1.3367882848690378,0.02112642981989521,-0.2949541774188007,0.9268867638838666,0.7275592778942581
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,all,constraint_state,15714,1.041834107450237,0.3160806072386959,0.0,0.7833136325339823,0.5595286580968136
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,all,state_plus_context,15714,1.0495075255843467,0.3084071891045863,-0.0076734181341096,0.7844014782733003,0.5645598849278145
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,early,fair_binomial,5238,1.3581093298511797,0.0,-0.028581689988094405,0.9428090415820634,0.6903398243604429
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,early,serialized_context,5238,1.3388282249687928,0.01928110488238688,-0.009300585105707526,0.928790044529028,0.72831990703869
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,early,constraint_state,5238,1.3295276398630853,0.028581689988094405,0.0,0.9202790773710491,0.7170548555428209
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,early,state_plus_context,5238,1.335303122118866,0.022806207732313677,-0.005775482255780728,0.9211359533252151,0.7217218603899315
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,middle,fair_binomial,5238,1.3578174071075486,0.0,-0.10103339534214006,0.9428090415820634,0.6937762504772814
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,middle,serialized_context,5238,1.3354448206021274,0.022372586505421177,-0.07866080883671889,0.9258954653969159,0.7280767044966524
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,middle,constraint_state,5238,1.2567840117654085,0.10103339534214006,0.0,0.8570693678078657,0.6847079037800721
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,middle,state_plus_context,5238,1.270291809006344,0.08752559810120464,-0.013507797240935426,0.8590679835271211,0.6899867173909678
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,late,fair_binomial,5238,1.3578174071075462,0.0,-0.8186267363854731,0.9428090415820634,0.6937762504772814
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,late,serialized_context,5238,1.3360918090362257,0.021725598071320462,-0.7969011383141527,0.925971845970711,0.7262812221474035
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,late,constraint_state,5238,0.539190670722073,0.8186267363854731,0.0,0.5091750772173156,0.27682321496754486
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,row_plus_count,late,state_plus_context,5238,0.5429276456278592,0.814889761479687,-0.0037369749057861723,0.5092816436141331,0.28197107700255364
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,all,fair_binomial,15132,1.6579748539174388,0.0,-0.6861993013987935,1.2472809443599153,1.0099788527623579
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,all,serialized_context,15132,1.4632420518069322,0.1947328021105066,-0.4914664992882869,1.1403125279109805,0.9603490664856241
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,all,constraint_state,15132,0.9717755525186453,0.6861993013987935,0.0,0.7373629664358942,0.5401004493787922
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,all,state_plus_context,15132,0.9804454308222968,0.677529423095142,-0.008669878303651513,0.7396714318620798,0.5450023120376131
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,early,fair_binomial,5044,1.381383580114247,0.0,-0.07743947619246216,0.9701124471886365,0.7178826328310864
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,early,serialized_context,5044,1.38690789058604,-0.005524310471793026,-0.08296378666425519,0.9295354334176568,0.7849792348096147
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,early,constraint_state,5044,1.3039441039217847,0.07743947619246216,0.0,0.8981068731452883,0.7486716891356117
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,early,state_plus_context,5044,1.3119855751394687,0.06939800497477822,-0.008041471217683949,0.9000298787683825,0.7523102822585114
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,middle,fair_binomial,5044,1.5239333190985105,0.0,-0.34933769923950564,1.1228115554518954,0.8848136399682791
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,middle,serialized_context,5044,1.4006016838570363,0.12333163524147417,-0.22600606399803147,0.9643023471150203,0.8091305966292079
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,middle,constraint_state,5044,1.1745956198590048,0.34933769923950564,0.0,0.799777069344025,0.637093576526567
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,middle,state_plus_context,5044,1.1934803847403572,0.33045293435815326,-0.01888476488135238,0.8046691330250831,0.6450736136934205
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,late,fair_binomial,5044,2.06860766253904,0.0,-1.6318207287639772,1.5701290753449086,1.4272402854877082
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,late,serialized_context,5044,1.6022165809776872,0.466391081561353,-1.1654296472026242,1.4515587639850145,1.2869373680180969
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,late,constraint_state,5044,0.4367869337750629,1.6318207287639772,0.0,0.42996873906616456,0.2345360824742268
0,20260814,28,permute_both_fixed_anchor,4,4,390,97,pressured_pair_agreement_count,late,state_plus_context,5044,0.43587033258710084,1.6327373299519392,0.0009166011879620517,0.4287135232524887,0.23762304016091418
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,all,fair_binomial,7857,1.6374148122903878,0.0,-0.6321612144773061,1.2171612389003692,0.9245259004709176
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,all,serialized_context,7857,1.575011822931207,0.06240298935918087,-0.5697582251181252,1.1697198493529193,0.9369417244122946
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,all,constraint_state,7857,1.0052535978130817,0.6321612144773061,0.0,0.8981004187394158,0.5772347376012901
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,all,state_plus_context,7857,1.0143438994848566,0.6230709128055312,-0.009090301671774936,0.9001515223043446,0.581895871979093
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,early,fair_binomial,2619,1.6371377308760309,0.0,-0.057163379976294504,1.2171612389003692,0.928598701794578
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,early,serialized_context,2619,1.5826060636124062,0.054531667263624684,-0.0026317127126698203,1.179425341636317,0.9451122744993097
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,early,constraint_state,2619,1.5799743508997364,0.057163379976294504,0.0,1.175889471584266,0.9321624029527815
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,early,state_plus_context,2619,1.5806549224269297,0.05648280844910114,-0.0006805715271933632,1.1761961150806783,0.9338366748702229
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,middle,fair_binomial,2619,1.6378532332239524,0.0,-0.2020667906843645,1.2171612389003692,0.9201985490645285
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,middle,serialized_context,2619,1.5716878014778988,0.0661654317460536,-0.1359013589383109,1.164599477910372,0.9294572804125489
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,middle,constraint_state,2619,1.4357864425395879,0.2020667906843645,0.0,1.0183501544346312,0.7995418098510882
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,middle,state_plus_context,2619,1.4623767760276298,0.17547645719632254,-0.02659033348804196,1.0234163317973812,0.8118509410670597
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,late,fair_binomial,2619,1.6372534727710026,0.0,-1.6372534727710026,1.2171612389003692,0.9247804505536464
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,late,serialized_context,2619,1.5707416037034376,0.06651186906756501,-1.5707416037034376,1.1650740308957392,0.936255618325032
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,late,constraint_state,2619,0.0,1.6372534727710026,0.0,0.0,0.0
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,row_plus_count,late,state_plus_context,2619,0.0,1.6372534727710026,0.0,0.0,0.0
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,all,fair_binomial,7566,2.0877992106559935,0.0,-1.104670807726223,1.8309106141414837,1.5385937086968016
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,all,serialized_context,7566,1.7603209619222009,0.3274782487337926,-0.7771925589924304,1.5571385080258417,1.25359664107059
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,all,constraint_state,7566,0.9831284029297704,1.104670807726223,0.0,0.8723486446939493,0.5706670191206297
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,all,state_plus_context,7566,0.9913730110220317,1.096426199633962,-0.00824460809226124,0.873682088482579,0.5736545362192925
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,early,fair_binomial,2522,1.6928516139826049,0.0,-0.12092718271905145,1.3077272934630522,1.0059476605868358
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,early,serialized_context,2522,1.6677747819821582,0.025076832000446636,-0.09585035071860482,1.242001789822958,0.9737817454731705
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,early,constraint_state,2522,1.5719244312635534,0.12092718271905145,0.0,1.1656371727531027,0.9526830557758394
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,early,state_plus_context,2522,1.579104246224514,0.11374736775809091,-0.00717981496096054,1.1657501205454723,0.9512151983856918
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,middle,fair_binomial,2522,1.9360350434847629,0.0,-0.558574265959008,1.6497422479090733,1.3576526566217288
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,middle,serialized_context,2522,1.7291366562650103,0.2068983872197525,-0.35167587873925554,1.2176937067134952,0.9691778599469776
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,middle,constraint_state,2522,1.3774607775257548,0.558574265959008,0.0,0.9613877756630206,0.7593180015860428
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,middle,state_plus_context,2522,1.3950147868415614,0.5410202566432014,-0.01755400931580664,0.9648771070214645,0.7697484102721893
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,late,fair_binomial,2522,2.6345109744998974,0.0,-2.6345109744998974,2.3716873470850985,2.25218080888184
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,late,serialized_context,2522,1.8840514475195782,0.7504595269803191,-1.8840514475195782,2.061236180120508,1.8178303177916382
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,late,constraint_state,2522,0.0,2.6345109744998974,0.0,0.0,0.0
0,20260814,28,permute_both_fixed_anchor,8,4,390,97,pressured_pair_agreement_count,late,state_plus_context,2522,0.0,2.6345109744998974,0.0,0.0,0.0
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,fair_binomial,31428,1.026884711940418,0.0,-0.15804066550244067,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,serialized_context,31428,1.0182004147237371,0.008684297216680958,-0.1493563682857597,0.688328571068448,0.5125142393430316
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,constraint_state,31428,0.8688440464379774,0.15804066550244067,0.0,0.6200235223162776,0.4535735498221338
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,all,state_plus_context,31428,0.8737759859136809,0.1531087260267372,-0.004931939475703473,0.6214378467317512,0.4580030476656053
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,fair_binomial,7857,1.026884711940783,0.0,-0.011575641665176217,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,serialized_context,7857,1.0190683558260243,0.007816356114758616,-0.0037592855504176015,0.6889512231714544,0.5145152848478742
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,constraint_state,7857,1.0153090702756067,0.011575641665176217,0.0,0.6863807932487793,0.5097110856560959
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,early,state_plus_context,7857,1.0174622962959505,0.009422415644832371,-0.002153226020343846,0.6864271135434435,0.5110296327634721
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,fair_binomial,13095,1.0268847119408357,0.0,-0.04488890451556038,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,serialized_context,13095,1.017833274594916,0.009051437345919844,-0.035837467169640536,0.6880729438612754,0.5119076093418465
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,constraint_state,13095,0.9819958074252754,0.04488890451556038,0.0,0.6642239198025428,0.5157268313969382
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,middle,state_plus_context,13095,0.9892201200611599,0.03766459187967586,-0.007224312635884522,0.6662046166794658,0.5212985573420714
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,fair_binomial,10476,1.026884711940816,0.0,-0.40932913461521403,0.693888666488711,0.48148148148148145
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,serialized_context,10476,1.01800838405792,0.008876327882896051,-0.400452806732318,0.6881808295955659,0.51177174271583
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,constraint_state,10476,0.617555577325602,0.40932913461521403,0.0,0.49845440124795337,0.33377879597810994
0,20260814,28,permute_both_renormalized,2,4,390,97,row_plus_count,late,state_plus_context,10476,0.6217060854426847,0.4051786264981313,-0.00415050811708273,0.5003824700065156,0.33911372174663856
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,fair_binomial,30264,1.1177983130855889,0.0,-0.3720306425560016,0.7827145603621462,0.6126420830029078
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,serialized_context,30264,1.034005507013789,0.08379280607179984,-0.28823783648420176,0.7419082558761242,0.6450684213012824
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,constraint_state,30264,0.7457676705295873,0.3720306425560016,0.0,0.5657605110811856,0.4443543045347215
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,all,state_plus_context,30264,0.7509620361634746,0.3668362769221143,-0.00519436563388731,0.5672633040553021,0.4453138209360954
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,fair_binomial,7566,1.0388046365807726,0.0,-0.04376215415198259,0.7061715780512339,0.4986782976473698
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,serialized_context,7566,1.0259261431219444,0.012878493458828189,-0.030883660693154402,0.687257996112706,0.5859587367100081
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,constraint_state,7566,0.99504248242879,0.04376215415198259,0.0,0.6756678349377665,0.5494609056464614
0,20260814,28,permute_both_renormalized,2,4,390,97,pressured_pair_agreement_count,early,state_plus_context,7566,0.9966876212288194,0.042117015351953224,-0.0016451388000293665,0.6761303329700926,0.5499967957801859
