repetition,seed,order,variant,configuration,train_matrices,test_matrices,gain_over_fair,context_length,alpha,reset_at_row_boundary,exclude_first_row,exclude_first_column,train_observations,test_observations,contexts_seen,test_unseen_context_rate,train_log_loss,test_log_loss,test_fair_log_loss,test_marginal_log_loss,train_accuracy,test_accuracy,train_mle_log_loss,train_epsilon_max,train_epsilon_avg,test_epsilon_max,test_epsilon_avg,fair_log_loss_constant
0,20260814,16,permuted_hadamard,reset_at_row_boundary,4,1,0.08318295055358882,11,0.5,True,False,False,320,80,278,0.7,0.2894190082231951,0.6099642300063565,0.6931471805599453,0.6931471805599453,0.96875,0.6125,0.044956849234260784,0.5,0.46875,0.5,0.5,0.6931471805599453
0,20260814,16,permuted_hadamard,reset_at_row_boundary,4,1,0.09847441941585211,12,0.5,True,False,False,256,64,232,0.796875,0.2841137177915677,0.5946727611440932,0.6931471805599453,0.6931471805599453,0.98046875,0.59375,0.02707606174062286,0.5,0.48046875,0.5,0.5,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,-0.0034440185276800594,1,0.5,True,False,False,960,240,2,0.0,0.6928334231220693,0.6965911990876253,0.6931471805599453,0.6931471805599453,0.5125,0.4375,0.6928334217385945,0.013333333333333308,0.012499999999999966,0.0663716814159292,0.0625,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,-0.0037716683734230205,2,0.5,True,False,False,896,224,4,0.0,0.6914046710553479,0.6969188489333683,0.6931471805599453,0.6932292968918742,0.5256696428571429,0.48660714285714285,0.6914046389741634,0.042857142857142816,0.02566964285714285,0.09701492537313428,0.049107142857142835,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,0.016548154151009853,3,0.5,True,False,False,832,208,8,0.0,0.681156605506462,0.6765990264089354,0.6931471805599453,0.6935655523872021,0.5637019230769231,0.5673076923076923,0.6811555796791642,0.14516129032258063,0.06370192307692307,0.21999999999999997,0.1201923076923077,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,0.01445025148232193,4,0.5,True,False,False,768,192,16,0.0,0.6603683101895313,0.6786969290776234,0.6931471805599453,0.6931471805599453,0.5950520833333334,0.546875,0.6603549583137497,0.2866666666666666,0.09505208333333333,0.31818181818181823,0.13541666666666666,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,0.026937662560353792,5,0.5,True,False,False,704,176,32,0.0,0.6339518811861823,0.6662095179995915,0.6931471805599453,0.693570253889357,0.6193181818181818,0.5340909090909091,0.633810057150506,0.38888888888888884,0.11931818181818182,0.5,0.19318181818181818,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,0.051672291454336494,6,0.5,True,False,False,640,160,64,0.0,0.5978980409393346,0.6414748891056088,0.6931471805599453,0.6933079988813704,0.6640625,0.55,0.5963247805709783,0.5,0.1640625,0.5,0.2625,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,0.015927794791603667,7,0.5,True,False,False,576,144,125,0.0,0.5393331571691492,0.6772193857683416,0.6931471805599453,0.6928581478735967,0.7083333333333334,0.5972222222222222,0.5189452196913247,0.5,0.20833333333333334,0.5,0.3541666666666667,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,-0.12152361605276274,8,0.5,True,False,False,512,128,212,0.0859375,0.43493616807895247,0.814670796612708,0.6931471805599453,0.6931463092082377,0.791015625,0.5078125,0.3579637255525996,0.5,0.291015625,0.5,0.4140625,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,-0.07935503744969308,9,0.5,True,False,False,448,112,282,0.4017857142857143,0.35971826926829537,0.7725022180096384,0.6931471805599453,0.6939803733632136,0.8705357142857143,0.49107142857142855,0.20504983922825956,0.5,0.3705357142857143,0.5,0.4732142857142857,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,-0.01379229723803399,10,0.5,True,False,False,384,96,298,0.6666666666666666,0.31707504599810177,0.7069394777979793,0.6931471805599453,0.6944983045032141,0.9296875,0.46875,0.10789709070359292,0.5,0.4296875,0.5,0.5,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,0.018767158431716835,11,0.5,True,False,False,320,80,276,0.825,0.2959172630409446,0.6743800221282285,0.6931471805599453,0.6930081291808561,0.9625,0.5,0.05525633944052433,0.5,0.4625,0.5,0.5,0.6931471805599453
0,20260814,16,balanced_rows,reset_at_row_boundary,4,1,0.04329624852027247,12,0.5,True,False,False,256,64,233,0.890625,0.2809460216344727,0.6498509320396728,0.6931471805599453,0.6931471805599453,0.984375,0.546875,0.02166084939249829,0.5,0.484375,0.5,0.5,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,-0.003274507869417631,1,0.5,True,False,False,960,240,2,0.0,0.6857009527705656,0.6964216884293629,0.6931471805599453,0.6868896080984007,0.55,0.4791666666666667,0.6857009275015516,0.07999999999999996,0.04999999999999998,0.09793814432989689,0.05833333333333332,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,-0.005496378889730313,2,0.5,True,False,False,896,224,4,0.0,0.6859155109719587,0.6986435594496756,0.6931471805599453,0.6878439475558079,0.5412946428571429,0.48214285714285715,0.6859154252461328,0.10200668896321075,0.04129464285714289,0.13492063492063489,0.05803571428571428,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,-0.002193644427261332,3,0.5,True,False,False,832,208,8,0.0,0.6813919841262049,0.6953408249872066,0.6931471805599453,0.6878871659663509,0.5528846153846154,0.5384615384615384,0.6813914514072005,0.15680473372781067,0.052884615384615405,0.16666666666666663,0.10096153846153846,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,0.007242934563595482,4,0.5,True,False,False,768,192,16,0.0,0.6695802735572146,0.6859042459963498,0.6931471805599453,0.6872419190514883,0.5729166666666666,0.4947916666666667,0.6695755765440766,0.2623762376237624,0.07291666666666667,0.25,0.140625,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,0.010558854808565776,5,0.5,True,False,False,704,176,32,0.0,0.6622294622856195,0.6825883257513795,0.6931471805599453,0.6888248289258141,0.5965909090909091,0.5284090909090909,0.6621863124487315,0.27464788732394363,0.09659090909090909,0.5,0.18181818181818182,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,0.015202424498761746,6,0.5,True,False,False,640,160,64,0.0,0.6284678765997898,0.6779447560611835,0.6931471805599453,0.6898073988579945,0.6390625,0.55625,0.627855707150171,0.33999999999999997,0.1390625,0.5,0.225,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,0.023415417082524148,7,0.5,True,False,False,576,144,128,0.0,0.5483517258434324,0.6697317634774211,0.6931471805599453,0.6917008420111384,0.7048611111111112,0.5833333333333334,0.5287597875468486,0.5,0.2048611111111111,0.5,0.3333333333333333,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,-0.04104046143092577,8,0.5,True,False,False,512,128,219,0.0546875,0.4367326085915774,0.734187641990871,0.6931471805599453,0.6893741639033388,0.791015625,0.5625,0.35460085119236584,0.5,0.291015625,0.5,0.390625,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,-0.04509530179347354,9,0.5,True,False,False,448,112,290,0.26785714285714285,0.3638256651302792,0.7382424823534188,0.6931471805599453,0.6920331310085545,0.8683035714285714,0.5535714285714286,0.20551982167676508,0.5,0.36830357142857145,0.5,0.42857142857142855,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,-0.014335172249898553,10,0.5,True,False,False,384,96,307,0.5729166666666666,0.31984417885499616,0.7074823528098438,0.6931471805599453,0.6929439307002611,0.9270833333333334,0.4895833333333333,0.10517183995481921,0.5,0.4270833333333333,0.5,0.46875,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,0.02023944637742181,11,0.5,True,False,False,320,80,280,0.7875,0.2875433545203806,0.6729077341825235,0.6931471805599453,0.693010825430738,0.971875,0.4625,0.04062467935576113,0.5,0.471875,0.5,0.4875,0.6931471805599453
0,20260814,16,iid_normalized,reset_at_row_boundary,4,1,0.015300006813584122,12,0.5,True,False,False,256,64,232,0.875,0.2841137177915677,0.6778471737463612,0.6931471805599453,0.693420657597138,0.98046875,0.484375,0.02707606174062286,0.5,0.48046875,0.5,0.5,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.0,1,0.5,True,False,False,760,380,2,0.0,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.5,0.5,0.6931471805599454,0.0,0.0,0.0,0.0,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.0029802182065228333,2,0.5,True,False,False,720,360,4,0.0,0.6891791392443191,0.6901669623534225,0.6931471805599453,0.6931471805599453,0.5444444444444444,0.5388888888888889,0.6891790154234698,0.04705882352941182,0.04444444444444447,0.041176470588235314,0.03888888888888888,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.05020900786319915,3,0.5,True,False,False,680,340,8,0.0,0.6468524169768507,0.6429381726967461,0.6931471805599453,0.6931471805599453,0.6352941176470588,0.6470588235294118,0.6468454093049028,0.22164948453608246,0.13529411764705881,0.23809523809523808,0.14705882352941177,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.05135866799829525,4,0.5,True,False,False,640,320,16,0.0,0.6424432738298386,0.64178851256165,0.6931471805599453,0.6931471805599453,0.6265625,0.634375,0.6423843338561916,0.3,0.1265625,0.35714285714285715,0.13750000000000004,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.08650096854478595,5,0.5,True,False,False,600,300,32,0.0,0.6042229925620805,0.6066462120151593,0.6931471805599453,0.6931471805599453,0.67,0.6566666666666666,0.6031456659696997,0.5,0.17,0.5,0.18333333333333332,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.11321350619053439,6,0.5,True,False,False,560,280,63,0.0,0.5418015215707058,0.579933674369411,0.6931471805599454,0.6931471805599454,0.7142857142857143,0.6785714285714286,0.5322348893438421,0.5,0.21428571428571427,0.5,0.23214285714285715,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.16678092858808813,7,0.5,True,False,False,520,260,113,0.007692307692307693,0.4633712595338756,0.5263662519718572,0.6931471805599453,0.6931471805599453,0.775,0.7230769230769231,0.4291222784683633,0.5,0.275,0.5,0.3038461538461538,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.21734839895895725,8,0.5,True,False,False,480,240,176,0.029166666666666667,0.3894342413067324,0.47579878160098804,0.6931471805599453,0.6931471805599453,0.8270833333333333,0.7583333333333333,0.30550691848989886,0.5,0.32708333333333334,0.5,0.37083333333333335,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.22732412994033985,9,0.5,True,False,False,440,220,225,0.07727272727272727,0.33768372781415196,0.46582305061960555,0.6931471805599454,0.6931471805599454,0.884090909090909,0.7772727272727272,0.20283498223561297,0.5,0.3840909090909091,0.5,0.4,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.24795297076759892,10,0.5,True,False,False,400,200,252,0.165,0.3034169614543581,0.44519420979234625,0.6931471805599452,0.6931471805599452,0.925,0.785,0.12574172753990764,0.5,0.425,0.5,0.445,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.29098891684137573,11,0.5,True,False,False,360,180,253,0.2388888888888889,0.27146037100404063,0.40215826371856966,0.6931471805599454,0.6931471805599454,0.9583333333333334,0.8111111111111111,0.0659734839144775,0.5,0.4583333333333333,0.5,0.4777777777777778,0.6931471805599453
0,20260814,20,hadamard,reset_at_row_boundary,2,1,0.2916144225464406,12,0.5,True,False,False,320,160,237,0.275,0.26346762136007734,0.4015327580135047,0.6931471805599453,0.6931471805599453,0.971875,0.8125,0.0449568492342608,0.5,0.471875,0.5,0.48125,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,0.0,1,0.5,True,False,False,760,380,2,0.0,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.5,0.5,0.6931471805599454,0.0,0.0,0.0,0.0,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,0.0027815299565294715,2,0.5,True,False,False,720,360,4,0.0,0.6915984313982749,0.6903656506034158,0.6931471805599453,0.6931471805599453,0.5277777777777778,0.5388888888888889,0.691598383269082,0.02941176470588236,0.027777777777777776,0.041176470588235314,0.03888888888888888,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,0.004768994828162176,3,0.5,True,False,False,680,340,8,0.0,0.685494649597807,0.6883781857317831,0.6931471805599453,0.6931471805599453,0.5529411764705883,0.5411764705882353,0.6854936457403047,0.1063829787234043,0.05294117647058823,0.1097560975609756,0.052941176470588235,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,-0.0033981842558626907,4,0.5,True,False,False,640,320,16,0.0,0.6755146043707121,0.696545364815808,0.6931471805599453,0.6931471805599453,0.5734375,0.515625,0.6755040818698075,0.18518518518518523,0.07343750000000002,0.23333333333333328,0.075,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,0.005244011998869369,5,0.5,True,False,False,600,300,32,0.0,0.6239072123973954,0.6879031685610759,0.6931471805599453,0.6931471805599453,0.64,0.5533333333333333,0.6236553960016331,0.41428571428571426,0.14,0.38235294117647056,0.15666666666666668,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,0.0035438657553754638,6,0.5,True,False,False,560,280,64,0.0,0.5732684200485382,0.6896033148045699,0.6931471805599454,0.6931471805599454,0.6946428571428571,0.5785714285714286,0.5696209855054772,0.5,0.19464285714285715,0.5,0.225,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,-0.01354910786397312,7,0.5,True,False,False,520,260,125,0.015384615384615385,0.5026156202647492,0.7066962884239184,0.6931471805599453,0.6931471805599453,0.7480769230769231,0.5769230769230769,0.47121402654974115,0.5,0.24807692307692308,0.5,0.3,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,-0.017407075152020446,8,0.5,True,False,False,480,240,201,0.12916666666666668,0.4207364528372032,0.7105542557119657,0.6931471805599453,0.6931471805599453,0.8083333333333333,0.5833333333333334,0.33373114317436336,0.5,0.30833333333333335,0.5,0.3625,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,-0.029739620434746317,9,0.5,True,False,False,440,220,263,0.37272727272727274,0.3585677415089393,0.7228868009946917,0.6931471805599454,0.6931471805599454,0.8704545454545455,0.5227272727272727,0.20879892039928152,0.5,0.3704545454545455,0.5,0.42727272727272725,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,-0.032565910803432185,10,0.5,True,False,False,400,200,296,0.605,0.3180072263015573,0.7257130913633774,0.6931471805599452,0.6931471805599452,0.9275,0.525,0.11705328067810548,0.5,0.4275,0.5,0.46,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,-0.005763296703207854,11,0.5,True,False,False,360,180,297,0.7777777777777778,0.29994562048177864,0.6989104772631533,0.6931471805599454,0.6931471805599454,0.95,0.5,0.07076818512200717,0.5,0.45,0.5,0.49444444444444446,0.6931471805599453
0,20260814,20,permuted_hadamard,reset_at_row_boundary,2,1,0.020578620200747744,12,0.5,True,False,False,320,160,283,0.8625,0.28088944794134685,0.6725685603591975,0.6931471805599453,0.6931471805599453,0.98125,0.49375,0.027628169720262163,0.5,0.48125,0.5,0.49375,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.000363239646201885,1,0.5,True,False,False,760,380,2,0.0,0.6930604399409206,0.6935104202061473,0.6931471805599454,0.6931471805599454,0.506578947368421,0.48947368421052634,0.6930604393373043,0.00688705234159781,0.006578947368421047,0.010869565217391353,0.010526315789473712,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.002839001519522877,2,0.5,True,False,False,720,360,4,0.0,0.6905380925117238,0.6959861820794682,0.6931471805599453,0.6931470963234332,0.5319444444444444,0.49444444444444446,0.6905380153830655,0.05913978494623651,0.03194444444444443,0.030612244897959218,0.016666666666666673,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.00602400476047904,3,0.5,True,False,False,680,340,8,0.0,0.6840701685314896,0.6991711853204243,0.6931471805599453,0.6931687688271031,0.5544117647058824,0.5029411764705882,0.6840690210781417,0.11855670103092786,0.054411764705882354,0.06818181818181823,0.029411764705882363,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,0.021625094907599895,4,0.5,True,False,False,640,320,16,0.0,0.6663980784270656,0.6715220856523454,0.6931471805599453,0.6931470608859825,0.5765625,0.5375,0.6663827545531664,0.2894736842105263,0.0765625,0.4,0.090625,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,0.03511743517687138,5,0.5,True,False,False,600,300,32,0.0,0.642108376481718,0.6580297453830739,0.6931471805599453,0.6934185712778457,0.615,0.5733333333333334,0.6419602483697054,0.36046511627906974,0.115,0.5,0.16666666666666666,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.0041239050341729255,6,0.5,True,False,False,560,280,64,0.0,0.6032234158152495,0.6972710855941183,0.6931471805599454,0.6936369546100307,0.6642857142857143,0.5642857142857143,0.6006936276780641,0.5,0.16428571428571428,0.5,0.225,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.06641045870425177,7,0.5,True,False,False,520,260,126,0.015384615384615385,0.529895542362164,0.7595576392641971,0.6931471805599453,0.6940915732306884,0.7230769230769231,0.5307692307692308,0.505643585236314,0.5,0.2230769230769231,0.5,0.3076923076923077,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.09369426027352523,8,0.5,True,False,False,480,240,217,0.1375,0.43895035950324207,0.7868414408334705,0.6931471805599453,0.693978037409169,0.7979166666666667,0.49166666666666664,0.3519905432050392,0.5,0.29791666666666666,0.5,0.3541666666666667,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.08675998426925557,9,0.5,True,False,False,440,220,294,0.39090909090909093,0.36752091362659123,0.779907164829201,0.6931471805599454,0.6941357498337068,0.8772727272727273,0.4727272727272727,0.20182003323490044,0.5,0.37727272727272726,0.5,0.4,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,-0.027481069305294148,10,0.5,True,False,False,400,200,319,0.67,0.3226014665148864,0.7206282498652393,0.6931471805599452,0.6978507480121611,0.9275,0.45,0.10874593334620287,0.5,0.4275,0.5,0.44,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,0.0012839884382560562,11,0.5,True,False,False,360,180,315,0.8222222222222222,0.29606423818267,0.6918631921216893,0.6931471805599454,0.6998006867039339,0.9638888888888889,0.45555555555555555,0.05151409677311979,0.5,0.4638888888888889,0.5,0.4888888888888889,0.6931471805599453
0,20260814,20,balanced_rows,reset_at_row_boundary,2,1,0.014774162376543276,12,0.5,True,False,False,320,160,292,0.89375,0.2962658012150542,0.678373018183402,0.6931471805599453,0.6957164505779341,0.971875,0.4625,0.04062467935576113,0.5,0.471875,0.5,0.5,0.6931471805599453
0,20260814,20,iid_normalized,reset_at_row_boundary,2,1,0.0007137044178224805,1,0.5,True,False,False,760,380,2,0.0,0.6930130956016848,0.6924334761421229,0.6931471805599454,0.6922064835828005,0.506578947368421,0.49736842105263157,0.6930130947767378,0.011166253101737023,0.006578947368421077,0.05828220858895705,0.04736842105263158,0.6931471805599453
0,20260814,20,iid_normalized,reset_at_row_boundary,2,1,-0.0020963980022983275,2,0.5,True,False,False,720,360,4,0.0,0.6811440210476238,0.6952435785622436,0.6931471805599453,0.6920991260536994,0.5652777777777778,0.5,0.6811436481101184,0.1091370558375635,0.0652777777777778,0.1105263157894737,0.0638888888888889,0.6931471805599453
0,20260814,20,iid_normalized,reset_at_row_boundary,2,1,0.0010868994523645092,3,0.5,True,False,False,680,340,8,0.0,0.6720245063254511,0.6920602811075808,0.6931471805599453,0.6913024509867913,0.5852941176470589,0.5117647058823529,0.6720221967742509,0.18965517241379315,0.08529411764705885,0.1875,0.10294117647058823,0.6931471805599453
