order,variant,configuration,train_matrices,test_matrices,context_length,alpha,reset_at_row_boundary,exclude_first_row,exclude_first_column,train_observations,test_observations,contexts_seen,test_unseen_context_rate,train_log_loss,test_log_loss,test_fair_log_loss,test_marginal_log_loss,train_accuracy,test_accuracy,train_mle_log_loss,train_epsilon_max,train_epsilon_avg,test_epsilon_max,test_epsilon_avg,fair_log_loss_constant
16,iid_normalized,full_row_major,4,1,7,0.5,False,False,False,996,249,128,0.0,0.6120090250792605,0.7020584542698004,0.6931471805599454,0.6825944943706272,0.6576305220883534,0.5582329317269076,0.6080787812652407,0.5,0.1576305220883534,0.5,0.26305220883534136,0.6931471805599453
16,iid_normalized,full_row_major,4,1,8,0.5,False,False,False,992,248,249,0.008064516129032258,0.5528773647473548,0.7651523666421732,0.6931471805599453,0.6831060884341575,0.7046370967741935,0.5241935483870968,0.5278773071954316,0.5,0.20463709677419356,0.5,0.33064516129032256,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,1,0.5,True,False,False,960,240,2,0.0,0.6857009527705656,0.6964216884293629,0.6931471805599453,0.6868896080984007,0.55,0.4791666666666667,0.6857009275015516,0.07999999999999996,0.04999999999999998,0.09793814432989689,0.05833333333333332,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,2,0.5,True,False,False,896,224,4,0.0,0.6859155109719587,0.6986435594496756,0.6931471805599453,0.6878439475558079,0.5412946428571429,0.48214285714285715,0.6859154252461328,0.10200668896321075,0.04129464285714289,0.13492063492063489,0.05803571428571428,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,3,0.5,True,False,False,832,208,8,0.0,0.6813919841262049,0.6953408249872066,0.6931471805599453,0.6878871659663509,0.5528846153846154,0.5384615384615384,0.6813914514072005,0.15680473372781067,0.052884615384615405,0.16666666666666663,0.10096153846153846,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,4,0.5,True,False,False,768,192,16,0.0,0.6695802735572146,0.6859042459963498,0.6931471805599453,0.6872419190514883,0.5729166666666666,0.4947916666666667,0.6695755765440766,0.2623762376237624,0.07291666666666667,0.25,0.140625,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,5,0.5,True,False,False,704,176,32,0.0,0.6622294622856195,0.6825883257513795,0.6931471805599453,0.6888248289258141,0.5965909090909091,0.5284090909090909,0.6621863124487315,0.27464788732394363,0.09659090909090909,0.5,0.18181818181818182,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,6,0.5,True,False,False,640,160,64,0.0,0.6284678765997898,0.6779447560611835,0.6931471805599453,0.6898073988579945,0.6390625,0.55625,0.627855707150171,0.33999999999999997,0.1390625,0.5,0.225,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,7,0.5,True,False,False,576,144,128,0.0,0.5483517258434324,0.6697317634774211,0.6931471805599453,0.6917008420111384,0.7048611111111112,0.5833333333333334,0.5287597875468486,0.5,0.2048611111111111,0.5,0.3333333333333333,0.6931471805599453
16,iid_normalized,reset_at_row_boundary,4,1,8,0.5,True,False,False,512,128,219,0.0546875,0.4367326085915774,0.734187641990871,0.6931471805599453,0.6893741639033388,0.791015625,0.5625,0.35460085119236584,0.5,0.291015625,0.5,0.390625,0.6931471805599453
20,hadamard,full_row_major,2,1,1,0.5,False,False,False,798,399,2,0.0,0.6920129719536233,0.6920129719536233,0.6931471805599453,0.6920129666118825,0.5238095238095238,0.5238095238095238,0.6920129648318738,0.023809523809523836,0.023809523809523836,0.023809523809523836,0.023809523809523836,0.6931471805599453
20,hadamard,full_row_major,2,1,2,0.5,False,False,False,796,398,4,0.0,0.6884392101027693,0.6893017392294625,0.6931471805599452,0.6921241318013573,0.542713567839196,0.5376884422110553,0.6884390862278442,0.07222222222222219,0.04271356783919598,0.06666666666666665,0.037688442211055266,0.6931471805599453
20,hadamard,full_row_major,2,1,3,0.5,False,False,False,794,397,8,0.0,0.6602831810998762,0.6534911411748626,0.6931471805599453,0.6922300758018681,0.6183879093198993,0.6297229219143576,0.6602800104566715,0.18292682926829273,0.11838790931989925,0.20833333333333331,0.13224181360201512,0.6931471805599453
20,hadamard,full_row_major,2,1,4,0.5,False,False,False,792,396,16,0.0,0.6523572240412302,0.6461202262252469,0.6931471805599452,0.6923307163900848,0.6174242424242424,0.6287878787878788,0.6523352883610071,0.2435897435897436,0.11742424242424243,0.3421052631578947,0.13131313131313133,0.6931471805599453
20,hadamard,full_row_major,2,1,5,0.5,False,False,False,790,395,32,0.0,0.6266362379421464,0.6276104748164745,0.6931471805599453,0.6924259700200851,0.649367088607595,0.6531645569620254,0.6264868854178578,0.319672131147541,0.14936708860759493,0.38888888888888884,0.16075949367088607,0.6931471805599453
20,hadamard,full_row_major,2,1,6,0.5,False,False,False,788,394,64,0.0,0.5446215397431086,0.5733047227531853,0.6931471805599452,0.6925157517988124,0.7106598984771574,0.6903553299492385,0.5389934872405335,0.5,0.21065989847715735,0.5,0.2182741116751269,0.6931471805599453
20,hadamard,full_row_major,2,1,7,0.5,False,False,False,786,393,119,0.002544529262086514,0.5026926755243831,0.5513555506099196,0.6931471805599453,0.6925999754609979,0.7404580152671756,0.7022900763358778,0.48554225220894154,0.5,0.24045801526717558,0.5,0.2480916030534351,0.6931471805599453
20,hadamard,full_row_major,2,1,8,0.5,False,False,False,784,392,206,0.007653061224489796,0.44378840866059954,0.5056038704376397,0.6931471805599452,0.6926785533435383,0.7844387755102041,0.7270408163265306,0.3961740265170548,0.5,0.2844387755102041,0.5,0.336734693877551,0.6931471805599453
20,hadamard,reset_at_row_boundary,2,1,1,0.5,True,False,False,760,380,2,0.0,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.5,0.5,0.6931471805599454,0.0,0.0,0.0,0.0,0.6931471805599453
